text_id,song_id,corpus,category,presence,density
k00177,bed541d5-46b8-4faa-b,korean,timbre,1,0.0666666666666666
k00177,bed541d5-46b8-4faa-b,korean,function,1,0.0666666666666666
k00177,bed541d5-46b8-4faa-b,korean,theory,1,0.0666666666666666
k00177,bed541d5-46b8-4faa-b,korean,story,1,0.3333333333333333
k00178,bc7c0d0b-71ae-4afe-8,korean,genre,1,0.1428571428571428
k00178,bc7c0d0b-71ae-4afe-8,korean,mood,1,0.2857142857142857
k00178,bc7c0d0b-71ae-4afe-8,korean,instrumentation,0,0.0
k00178,bc7c0d0b-71ae-4afe-8,korean,timbre,0,0.0
k00178,bc7c0d0b-71ae-4afe-8,korean,function,0,0.0
k00178,bc7c0d0b-71ae-4afe-8,korean,theory,0,0.0
k00178,bc7c0d0b-71ae-4afe-8,korean,story,1,0.5714285714285714
k00179,813d9197-3774-4fbd-9,korean,genre,0,0.0
k00179,813d9197-3774-4fbd-9,korean,mood,1,0.25
k00179,813d9197-3774-4fbd-9,korean,instrumentation,0,0.0
k00179,813d9197-3774-4fbd-9,korean,timbre,0,0.0
k00179,813d9197-3774-4fbd-9,korean,function,1,0.25
k00179,813d9197-3774-4fbd-9,korean,theory,1,0.25
k00179,813d9197-3774-4fbd-9,korean,story,1,0.25
k00180,8138a78a-f4ba-4f69-b,korean,genre,0,0.0
k00180,8138a78a-f4ba-4f69-b,korean,mood,1,0.6
k00180,8138a78a-f4ba-4f69-b,korean,instrumentation,0,0.0
k00180,8138a78a-f4ba-4f69-b,korean,timbre,1,0.2
k00180,8138a78a-f4ba-4f69-b,korean,function,0,0.0
k00180,8138a78a-f4ba-4f69-b,korean,theory,0,0.0
k00180,8138a78a-f4ba-4f69-b,korean,story,1,0.2
k00181,54f0f9eb-f14f-4d8d-b,korean,genre,1,0.0714285714285714
k00181,54f0f9eb-f14f-4d8d-b,korean,mood,1,0.2142857142857142
k00181,54f0f9eb-f14f-4d8d-b,korean,instrumentation,1,0.0714285714285714
k00181,54f0f9eb-f14f-4d8d-b,korean,timbre,1,0.1428571428571428
k00181,54f0f9eb-f14f-4d8d-b,korean,function,1,0.0714285714285714
k00181,54f0f9eb-f14f-4d8d-b,korean,theory,1,0.0714285714285714
k00181,54f0f9eb-f14f-4d8d-b,korean,story,1,0.3571428571428571
k00182,fb21d861-9397-4126-8,korean,genre,1,0.1666666666666666
k00182,fb21d861-9397-4126-8,korean,mood,1,0.25
k00182,fb21d861-9397-4126-8,korean,instrumentation,1,0.1666666666666666
k00182,fb21d861-9397-4126-8,korean,timbre,0,0.0
k00182,fb21d861-9397-4126-8,korean,function,1,0.0833333333333333
k00182,fb21d861-9397-4126-8,korean,theory,1,0.25
k00182,fb21d861-9397-4126-8,korean,story,1,0.0833333333333333
k00183,246bf3fe-a489-4545-a,korean,genre,1,0.1666666666666666
k00183,246bf3fe-a489-4545-a,korean,mood,1,0.1666666666666666
k00183,246bf3fe-a489-4545-a,korean,instrumentation,1,0.3333333333333333
k00183,246bf3fe-a489-4545-a,korean,timbre,1,0.1666666666666666
k00183,246bf3fe-a489-4545-a,korean,function,0,0.0
k00183,246bf3fe-a489-4545-a,korean,theory,1,0.1666666666666666
k00183,246bf3fe-a489-4545-a,korean,story,0,0.0
k00184,fa94bad4-6431-40a7-9,korean,genre,1,0.1666666666666666
k00184,fa94bad4-6431-40a7-9,korean,mood,1,0.1666666666666666
k00184,fa94bad4-6431-40a7-9,korean,instrumentation,1,0.3333333333333333
k00184,fa94bad4-6431-40a7-9,korean,timbre,0,0.0
k00184,fa94bad4-6431-40a7-9,korean,function,1,0.1666666666666666
k00184,fa94bad4-6431-40a7-9,korean,theory,0,0.0
k00184,fa94bad4-6431-40a7-9,korean,story,1,0.1666666666666666
k00185,d2cf4cdf-f303-4ef9-9,korean,genre,1,0.125
k00185,d2cf4cdf-f303-4ef9-9,korean,mood,0,0.0
k00185,d2cf4cdf-f303-4ef9-9,korean,instrumentation,1,0.125
k00185,d2cf4cdf-f303-4ef9-9,korean,timbre,1,0.25
k00185,d2cf4cdf-f303-4ef9-9,korean,function,1,0.125
k00185,d2cf4cdf-f303-4ef9-9,korean,theory,1,0.375
k00185,d2cf4cdf-f303-4ef9-9,korean,story,0,0.0
k00186,b1c7f9c0-da77-440b-8,korean,genre,1,0.1428571428571428
k00186,b1c7f9c0-da77-440b-8,korean,mood,1,0.1428571428571428
k00186,b1c7f9c0-da77-440b-8,korean,instrumentation,1,0.1428571428571428
k00186,b1c7f9c0-da77-440b-8,korean,timbre,0,0.0
k00186,b1c7f9c0-da77-440b-8,korean,function,1,0.1428571428571428
k00186,b1c7f9c0-da77-440b-8,korean,theory,1,0.1428571428571428
k00186,b1c7f9c0-da77-440b-8,korean,story,1,0.2857142857142857
k00187,65239b62-1cec-4b3a-9,korean,genre,1,0.2857142857142857
k00187,65239b62-1cec-4b3a-9,korean,mood,1,0.2857142857142857
k00187,65239b62-1cec-4b3a-9,korean,instrumentation,1,0.2857142857142857
k00187,65239b62-1cec-4b3a-9,korean,timbre,0,0.0
k00187,65239b62-1cec-4b3a-9,korean,function,1,0.1428571428571428
k00187,65239b62-1cec-4b3a-9,korean,theory,0,0.0
k00187,65239b62-1cec-4b3a-9,korean,story,0,0.0
k00188,ea2b91c4-07d0-45b2-b,korean,genre,1,0.3333333333333333
k00188,ea2b91c4-07d0-45b2-b,korean,mood,1,0.3333333333333333
k00188,ea2b91c4-07d0-45b2-b,korean,instrumentation,1,0.3333333333333333
k00188,ea2b91c4-07d0-45b2-b,korean,timbre,0,0.0
k00188,ea2b91c4-07d0-45b2-b,korean,function,0,0.0
k00188,ea2b91c4-07d0-45b2-b,korean,theory,0,0.0
k00188,ea2b91c4-07d0-45b2-b,korean,story,0,0.0
k00189,d2bec18a-bac3-48cb-b,korean,genre,0,0.0
k00189,d2bec18a-bac3-48cb-b,korean,mood,0,0.0
k00189,d2bec18a-bac3-48cb-b,korean,instrumentation,1,0.4
k00189,d2bec18a-bac3-48cb-b,korean,timbre,1,0.2
k00189,d2bec18a-bac3-48cb-b,korean,function,0,0.0
k00189,d2bec18a-bac3-48cb-b,korean,theory,1,0.4
k00189,d2bec18a-bac3-48cb-b,korean,story,0,0.0
k00190,b63b2d28-ca13-4ae8-b,korean,genre,0,0.0
k00190,b63b2d28-ca13-4ae8-b,korean,mood,1,0.4
k00190,b63b2d28-ca13-4ae8-b,korean,instrumentation,1,0.2
k00190,b63b2d28-ca13-4ae8-b,korean,timbre,1,0.2
k00190,b63b2d28-ca13-4ae8-b,korean,function,0,0.0
k00190,b63b2d28-ca13-4ae8-b,korean,theory,0,0.0
k00190,b63b2d28-ca13-4ae8-b,korean,story,1,0.2
k00191,ae86cd19-fca5-4ad7-b,korean,genre,0,0.0
k00191,ae86cd19-fca5-4ad7-b,korean,mood,1,0.1666666666666666
k00191,ae86cd19-fca5-4ad7-b,korean,instrumentation,1,0.1666666666666666
k00191,ae86cd19-fca5-4ad7-b,korean,timbre,0,0.0
k00191,ae86cd19-fca5-4ad7-b,korean,function,0,0.0
k00191,ae86cd19-fca5-4ad7-b,korean,theory,1,0.3333333333333333
k00191,ae86cd19-fca5-4ad7-b,korean,story,1,0.3333333333333333
k00192,97674f07-7bc3-404e-9,korean,genre,1,0.2
k00192,97674f07-7bc3-404e-9,korean,mood,1,0.2
k00192,97674f07-7bc3-404e-9,korean,instrumentation,1,0.2
k00192,97674f07-7bc3-404e-9,korean,timbre,0,0.0
k00192,97674f07-7bc3-404e-9,korean,function,1,0.2
k00192,97674f07-7bc3-404e-9,korean,theory,0,0.0
k00192,97674f07-7bc3-404e-9,korean,story,1,0.2
k00193,9481c38d-df7b-42cc-b,korean,genre,0,0.0
k00193,9481c38d-df7b-42cc-b,korean,mood,1,0.2
k00193,9481c38d-df7b-42cc-b,korean,instrumentation,1,0.2
k00193,9481c38d-df7b-42cc-b,korean,timbre,0,0.0
k00193,9481c38d-df7b-42cc-b,korean,function,1,0.2
k00193,9481c38d-df7b-42cc-b,korean,theory,1,0.4
k00193,9481c38d-df7b-42cc-b,korean,story,0,0.0
k00194,7e425ed4-399b-4c72-a,korean,genre,0,0.0
k00194,7e425ed4-399b-4c72-a,korean,mood,1,0.3333333333333333
k00194,7e425ed4-399b-4c72-a,korean,instrumentation,1,0.4444444444444444
k00194,7e425ed4-399b-4c72-a,korean,timbre,0,0.0
k00194,7e425ed4-399b-4c72-a,korean,function,0,0.0
k00194,7e425ed4-399b-4c72-a,korean,theory,1,0.1111111111111111
k00194,7e425ed4-399b-4c72-a,korean,story,1,0.1111111111111111
k00195,61375a85-29d0-4b45-9,korean,genre,1,0.1666666666666666
k00195,61375a85-29d0-4b45-9,korean,mood,0,0.0
k00195,61375a85-29d0-4b45-9,korean,instrumentation,1,0.3333333333333333
k00195,61375a85-29d0-4b45-9,korean,timbre,1,0.1666666666666666
k00195,61375a85-29d0-4b45-9,korean,function,0,0.0
k00195,61375a85-29d0-4b45-9,korean,theory,1,0.3333333333333333
k00195,61375a85-29d0-4b45-9,korean,story,0,0.0
k00196,2c080e35-5332-4784-a,korean,genre,0,0.0
k00196,2c080e35-5332-4784-a,korean,mood,1,0.1428571428571428
k00196,2c080e35-5332-4784-a,korean,instrumentation,1,0.4285714285714285
k00196,2c080e35-5332-4784-a,korean,timbre,1,0.1428571428571428
k00196,2c080e35-5332-4784-a,korean,function,1,0.1428571428571428
k00196,2c080e35-5332-4784-a,korean,theory,1,0.1428571428571428
k00196,2c080e35-5332-4784-a,korean,story,0,0.0
k00197,3a5cb7e8-d45f-481e-b,korean,genre,0,0.0
k00197,3a5cb7e8-d45f-481e-b,korean,mood,1,0.2222222222222222
k00197,3a5cb7e8-d45f-481e-b,korean,instrumentation,1,0.3333333333333333
k00197,3a5cb7e8-d45f-481e-b,korean,timbre,1,0.1111111111111111
k00197,3a5cb7e8-d45f-481e-b,korean,function,0,0.0
k00197,3a5cb7e8-d45f-481e-b,korean,theory,1,0.3333333333333333
k00197,3a5cb7e8-d45f-481e-b,korean,story,0,0.0
k00198,ec9f0bca-7956-4fa4-8,korean,genre,1,0.4
k00198,ec9f0bca-7956-4fa4-8,korean,mood,1,0.2
k00198,ec9f0bca-7956-4fa4-8,korean,instrumentation,0,0.0
k00198,ec9f0bca-7956-4fa4-8,korean,timbre,0,0.0
k00198,ec9f0bca-7956-4fa4-8,korean,function,0,0.0
k00198,ec9f0bca-7956-4fa4-8,korean,theory,1,0.4
k00198,ec9f0bca-7956-4fa4-8,korean,story,0,0.0
k00199,d2a0689f-4bd9-496a-b,korean,genre,1,0.5
k00199,d2a0689f-4bd9-496a-b,korean,mood,1,0.25
k00199,d2a0689f-4bd9-496a-b,korean,instrumentation,0,0.0
k00199,d2a0689f-4bd9-496a-b,korean,timbre,0,0.0
k00199,d2a0689f-4bd9-496a-b,korean,function,1,0.25
k00199,d2a0689f-4bd9-496a-b,korean,theory,0,0.0
k00199,d2a0689f-4bd9-496a-b,korean,story,0,0.0
k00200,b81b00c3-f3c4-4ba7-8,korean,genre,1,0.25
k00200,b81b00c3-f3c4-4ba7-8,korean,mood,1,0.5
k00200,b81b00c3-f3c4-4ba7-8,korean,instrumentation,1,0.25
k00200,b81b00c3-f3c4-4ba7-8,korean,timbre,0,0.0
k00200,b81b00c3-f3c4-4ba7-8,korean,function,0,0.0
k00200,b81b00c3-f3c4-4ba7-8,korean,theory,0,0.0
k00200,b81b00c3-f3c4-4ba7-8,korean,story,0,0.0
k00201,b7aa837e-a53b-4f8a-9,korean,genre,0,0.0
k00201,b7aa837e-a53b-4f8a-9,korean,mood,0,0.0
k00201,b7aa837e-a53b-4f8a-9,korean,instrumentation,0,0.0
k00201,b7aa837e-a53b-4f8a-9,korean,timbre,0,0.0
k00201,b7aa837e-a53b-4f8a-9,korean,function,0,0.0
k00201,b7aa837e-a53b-4f8a-9,korean,theory,1,1.0
k00201,b7aa837e-a53b-4f8a-9,korean,story,0,0.0
k00202,9a4d75e7-de00-4931-9,korean,genre,1,0.1666666666666666
k00202,9a4d75e7-de00-4931-9,korean,mood,1,0.1666666666666666
k00202,9a4d75e7-de00-4931-9,korean,instrumentation,0,0.0
k00202,9a4d75e7-de00-4931-9,korean,timbre,1,0.1666666666666666
k00202,9a4d75e7-de00-4931-9,korean,function,1,0.1666666666666666
k00202,9a4d75e7-de00-4931-9,korean,theory,0,0.0
k00202,9a4d75e7-de00-4931-9,korean,story,1,0.3333333333333333
k00203,959ae3b5-07a9-464c-8,korean,genre,0,0.0
k00203,959ae3b5-07a9-464c-8,korean,mood,1,0.5
k00203,959ae3b5-07a9-464c-8,korean,instrumentation,0,0.0
k00203,959ae3b5-07a9-464c-8,korean,timbre,0,0.0
k00203,959ae3b5-07a9-464c-8,korean,function,1,0.1666666666666666
k00203,959ae3b5-07a9-464c-8,korean,theory,0,0.0
k00203,959ae3b5-07a9-464c-8,korean,story,1,0.3333333333333333
k00204,81a13b0e-aa23-4618-9,korean,genre,1,0.25
k00204,81a13b0e-aa23-4618-9,korean,mood,1,0.25
k00204,81a13b0e-aa23-4618-9,korean,instrumentation,0,0.0
k00204,81a13b0e-aa23-4618-9,korean,timbre,0,0.0
k00204,81a13b0e-aa23-4618-9,korean,function,0,0.0
k00204,81a13b0e-aa23-4618-9,korean,theory,0,0.0
k00204,81a13b0e-aa23-4618-9,korean,story,1,0.5
k00205,77056edb-735f-4b6c-a,korean,genre,0,0.0
k00205,77056edb-735f-4b6c-a,korean,mood,0,0.0
k00205,77056edb-735f-4b6c-a,korean,instrumentation,0,0.0
k00205,77056edb-735f-4b6c-a,korean,timbre,0,0.0
k00205,77056edb-735f-4b6c-a,korean,function,1,0.25
k00205,77056edb-735f-4b6c-a,korean,theory,0,0.0
k00205,77056edb-735f-4b6c-a,korean,story,1,0.75
k00206,291b2f9c-c41b-4ab8-9,korean,genre,0,0.0
k00206,291b2f9c-c41b-4ab8-9,korean,mood,1,0.5
k00206,291b2f9c-c41b-4ab8-9,korean,instrumentation,0,0.0
k00206,291b2f9c-c41b-4ab8-9,korean,timbre,0,0.0
k00206,291b2f9c-c41b-4ab8-9,korean,function,1,0.5
k00206,291b2f9c-c41b-4ab8-9,korean,theory,0,0.0
k00206,291b2f9c-c41b-4ab8-9,korean,story,0,0.0
k00207,32eeb9c6-e9d0-4ff1-8,korean,genre,0,0.0
k00207,32eeb9c6-e9d0-4ff1-8,korean,mood,0,0.0
k00207,32eeb9c6-e9d0-4ff1-8,korean,instrumentation,0,0.0
k00207,32eeb9c6-e9d0-4ff1-8,korean,timbre,0,0.0
k00207,32eeb9c6-e9d0-4ff1-8,korean,function,1,0.3333333333333333
k00207,32eeb9c6-e9d0-4ff1-8,korean,theory,0,0.0
k00207,32eeb9c6-e9d0-4ff1-8,korean,story,1,0.6666666666666666
k00208,e0cf5438-5034-4112-8,korean,genre,1,0.25
k00208,e0cf5438-5034-4112-8,korean,mood,1,0.25
k00208,e0cf5438-5034-4112-8,korean,instrumentation,0,0.0
k00208,e0cf5438-5034-4112-8,korean,timbre,0,0.0
k00208,e0cf5438-5034-4112-8,korean,function,1,0.25
k00208,e0cf5438-5034-4112-8,korean,theory,0,0.0
k00208,e0cf5438-5034-4112-8,korean,story,1,0.25
k00209,bec6e67b-3c7f-4554-9,korean,genre,0,0.0
k00209,bec6e67b-3c7f-4554-9,korean,mood,0,0.0
k00209,bec6e67b-3c7f-4554-9,korean,instrumentation,0,0.0
k00209,bec6e67b-3c7f-4554-9,korean,timbre,0,0.0
k00209,bec6e67b-3c7f-4554-9,korean,function,1,0.4
k00209,bec6e67b-3c7f-4554-9,korean,theory,0,0.0
k00209,bec6e67b-3c7f-4554-9,korean,story,1,0.6
k00210,9a30a0c9-b192-4113-b,korean,genre,1,0.3333333333333333
k00210,9a30a0c9-b192-4113-b,korean,mood,0,0.0
k00210,9a30a0c9-b192-4113-b,korean,instrumentation,0,0.0
k00210,9a30a0c9-b192-4113-b,korean,timbre,0,0.0
k00210,9a30a0c9-b192-4113-b,korean,function,1,0.3333333333333333
k00210,9a30a0c9-b192-4113-b,korean,theory,0,0.0
k00210,9a30a0c9-b192-4113-b,korean,story,1,0.3333333333333333
k00211,876c1749-d348-48e6-a,korean,genre,1,0.4
k00211,876c1749-d348-48e6-a,korean,mood,0,0.0
k00211,876c1749-d348-48e6-a,korean,instrumentation,0,0.0
k00211,876c1749-d348-48e6-a,korean,timbre,0,0.0
k00211,876c1749-d348-48e6-a,korean,function,0,0.0
k00211,876c1749-d348-48e6-a,korean,theory,0,0.0
k00211,876c1749-d348-48e6-a,korean,story,1,0.6
k00212,7606dd90-1f55-4f82-8,korean,genre,1,0.4
k00212,7606dd90-1f55-4f82-8,korean,mood,0,0.0
k00212,7606dd90-1f55-4f82-8,korean,instrumentation,1,0.2
k00212,7606dd90-1f55-4f82-8,korean,timbre,0,0.0
k00212,7606dd90-1f55-4f82-8,korean,function,1,0.4
k00212,7606dd90-1f55-4f82-8,korean,theory,0,0.0
k00212,7606dd90-1f55-4f82-8,korean,story,0,0.0
k00213,5583d3b7-8692-4c18-8,korean,genre,1,0.3333333333333333
k00213,5583d3b7-8692-4c18-8,korean,mood,1,0.1666666666666666
k00213,5583d3b7-8692-4c18-8,korean,instrumentation,0,0.0
k00213,5583d3b7-8692-4c18-8,korean,timbre,0,0.0
k00213,5583d3b7-8692-4c18-8,korean,function,0,0.0
k00213,5583d3b7-8692-4c18-8,korean,theory,0,0.0
k00213,5583d3b7-8692-4c18-8,korean,story,1,0.5
k00214,56487772-7530-4ead-a,korean,genre,1,0.4
k00214,56487772-7530-4ead-a,korean,mood,0,0.0
k00214,56487772-7530-4ead-a,korean,instrumentation,0,0.0
k00214,56487772-7530-4ead-a,korean,timbre,0,0.0
k00214,56487772-7530-4ead-a,korean,function,1,0.4
k00214,56487772-7530-4ead-a,korean,theory,0,0.0
k00214,56487772-7530-4ead-a,korean,story,1,0.2
k00215,754c7a3c-64af-4a19-8,korean,genre,0,0.0
k00215,754c7a3c-64af-4a19-8,korean,mood,0,0.0
k00215,754c7a3c-64af-4a19-8,korean,instrumentation,1,0.1666666666666666
k00215,754c7a3c-64af-4a19-8,korean,timbre,0,0.0
k00215,754c7a3c-64af-4a19-8,korean,function,0,0.0
k00215,754c7a3c-64af-4a19-8,korean,theory,0,0.0
k00215,754c7a3c-64af-4a19-8,korean,story,1,0.8333333333333334
k00216,0e4f6e42-e8a1-4618-9,korean,genre,0,0.0
k00216,0e4f6e42-e8a1-4618-9,korean,mood,0,0.0
k00216,0e4f6e42-e8a1-4618-9,korean,instrumentation,0,0.0
k00216,0e4f6e42-e8a1-4618-9,korean,timbre,1,0.3333333333333333
k00216,0e4f6e42-e8a1-4618-9,korean,function,1,0.3333333333333333
k00216,0e4f6e42-e8a1-4618-9,korean,theory,0,0.0
k00216,0e4f6e42-e8a1-4618-9,korean,story,1,0.3333333333333333
k00217,1c339881-c51b-4318-a,korean,genre,0,0.0
k00217,1c339881-c51b-4318-a,korean,mood,0,0.0
k00217,1c339881-c51b-4318-a,korean,instrumentation,0,0.0
k00217,1c339881-c51b-4318-a,korean,timbre,0,0.0
k00217,1c339881-c51b-4318-a,korean,function,1,0.5
k00217,1c339881-c51b-4318-a,korean,theory,0,0.0
k00217,1c339881-c51b-4318-a,korean,story,1,0.5
k00218,e0aea9d2-f3fe-4e97-a,korean,genre,1,0.2
k00218,e0aea9d2-f3fe-4e97-a,korean,mood,0,0.0
k00218,e0aea9d2-f3fe-4e97-a,korean,instrumentation,1,0.2
k00218,e0aea9d2-f3fe-4e97-a,korean,timbre,0,0.0
k00218,e0aea9d2-f3fe-4e97-a,korean,function,1,0.4
k00218,e0aea9d2-f3fe-4e97-a,korean,theory,1,0.2
k00218,e0aea9d2-f3fe-4e97-a,korean,story,0,0.0
k00219,9a496feb-6a67-4f22-a,korean,genre,0,0.0
k00219,9a496feb-6a67-4f22-a,korean,mood,0,0.0
k00219,9a496feb-6a67-4f22-a,korean,instrumentation,1,0.4285714285714285
k00219,9a496feb-6a67-4f22-a,korean,timbre,1,0.2857142857142857
k00219,9a496feb-6a67-4f22-a,korean,function,0,0.0
k00219,9a496feb-6a67-4f22-a,korean,theory,1,0.2857142857142857
k00219,9a496feb-6a67-4f22-a,korean,story,0,0.0
k00220,523ab434-2e54-4441-9,korean,genre,1,0.1428571428571428
k00220,523ab434-2e54-4441-9,korean,mood,1,0.1428571428571428
k00220,523ab434-2e54-4441-9,korean,instrumentation,1,0.4285714285714285
k00220,523ab434-2e54-4441-9,korean,timbre,1,0.1428571428571428
k00220,523ab434-2e54-4441-9,korean,function,0,0.0
k00220,523ab434-2e54-4441-9,korean,theory,1,0.1428571428571428
k00220,523ab434-2e54-4441-9,korean,story,0,0.0
k00221,72dda986-55c6-450e-8,korean,genre,0,0.0
k00221,72dda986-55c6-450e-8,korean,mood,1,0.2
k00221,72dda986-55c6-450e-8,korean,instrumentation,1,0.2
k00221,72dda986-55c6-450e-8,korean,timbre,1,0.2
k00221,72dda986-55c6-450e-8,korean,function,0,0.0
k00221,72dda986-55c6-450e-8,korean,theory,1,0.4
k00221,72dda986-55c6-450e-8,korean,story,0,0.0
k00222,7536c885-e926-4f7e-b,korean,genre,0,0.0
k00222,7536c885-e926-4f7e-b,korean,mood,1,0.4
k00222,7536c885-e926-4f7e-b,korean,instrumentation,1,0.4
k00222,7536c885-e926-4f7e-b,korean,timbre,0,0.0
k00222,7536c885-e926-4f7e-b,korean,function,0,0.0
k00222,7536c885-e926-4f7e-b,korean,theory,1,0.2
k00222,7536c885-e926-4f7e-b,korean,story,0,0.0
k00223,4ae99a8d-f134-4966-a,korean,genre,0,0.0
k00223,4ae99a8d-f134-4966-a,korean,mood,1,0.2
k00223,4ae99a8d-f134-4966-a,korean,instrumentation,1,0.4
k00223,4ae99a8d-f134-4966-a,korean,timbre,1,0.2
k00223,4ae99a8d-f134-4966-a,korean,function,0,0.0
k00223,4ae99a8d-f134-4966-a,korean,theory,1,0.2
k00223,4ae99a8d-f134-4966-a,korean,story,0,0.0
k00224,168acd2c-563d-4357-b,korean,genre,0,0.0
k00224,168acd2c-563d-4357-b,korean,mood,1,0.25
k00224,168acd2c-563d-4357-b,korean,instrumentation,1,0.5
k00224,168acd2c-563d-4357-b,korean,timbre,0,0.0
k00224,168acd2c-563d-4357-b,korean,function,0,0.0
k00224,168acd2c-563d-4357-b,korean,theory,1,0.25
k00224,168acd2c-563d-4357-b,korean,story,0,0.0
k00225,1fc27a56-36f6-4a2b-9,korean,genre,1,0.4
k00225,1fc27a56-36f6-4a2b-9,korean,mood,1,0.2
k00225,1fc27a56-36f6-4a2b-9,korean,instrumentation,0,0.0
k00225,1fc27a56-36f6-4a2b-9,korean,timbre,0,0.0
k00225,1fc27a56-36f6-4a2b-9,korean,function,0,0.0
k00225,1fc27a56-36f6-4a2b-9,korean,theory,1,0.4
k00225,1fc27a56-36f6-4a2b-9,korean,story,0,0.0
k00226,1fcc61c5-7033-469e-9,korean,genre,1,0.3333333333333333
k00226,1fcc61c5-7033-469e-9,korean,mood,1,0.3333333333333333
k00226,1fcc61c5-7033-469e-9,korean,instrumentation,0,0.0
k00226,1fcc61c5-7033-469e-9,korean,timbre,0,0.0
k00226,1fcc61c5-7033-469e-9,korean,function,0,0.0
k00226,1fcc61c5-7033-469e-9,korean,theory,1,0.3333333333333333
k00226,1fcc61c5-7033-469e-9,korean,story,0,0.0
k00227,1fce4fac-fe02-42f3-9,korean,genre,1,0.2
k00227,1fce4fac-fe02-42f3-9,korean,mood,0,0.0
k00227,1fce4fac-fe02-42f3-9,korean,instrumentation,1,0.2
k00227,1fce4fac-fe02-42f3-9,korean,timbre,0,0.0
k00227,1fce4fac-fe02-42f3-9,korean,function,1,0.2
k00227,1fce4fac-fe02-42f3-9,korean,theory,1,0.4
k00227,1fce4fac-fe02-42f3-9,korean,story,0,0.0
k00228,8b21762a-c0c3-449e-8,korean,genre,0,0.0
k00228,8b21762a-c0c3-449e-8,korean,mood,1,0.2857142857142857
k00228,8b21762a-c0c3-449e-8,korean,instrumentation,0,0.0
k00228,8b21762a-c0c3-449e-8,korean,timbre,1,0.2857142857142857
k00228,8b21762a-c0c3-449e-8,korean,function,1,0.1428571428571428
k00228,8b21762a-c0c3-449e-8,korean,theory,0,0.0
k00228,8b21762a-c0c3-449e-8,korean,story,1,0.2857142857142857
k00229,ee070cac-0af1-4d86-9,korean,genre,1,0.2
k00229,ee070cac-0af1-4d86-9,korean,mood,0,0.0
k00229,ee070cac-0af1-4d86-9,korean,instrumentation,0,0.0
k00229,ee070cac-0af1-4d86-9,korean,timbre,0,0.0
k00229,ee070cac-0af1-4d86-9,korean,function,0,0.0
k00229,ee070cac-0af1-4d86-9,korean,theory,0,0.0
k00229,ee070cac-0af1-4d86-9,korean,story,1,0.8
k00230,e374a9d0-706d-4bf3-a,korean,genre,1,0.25
k00230,e374a9d0-706d-4bf3-a,korean,mood,1,0.25
k00230,e374a9d0-706d-4bf3-a,korean,instrumentation,0,0.0
k00230,e374a9d0-706d-4bf3-a,korean,timbre,0,0.0
k00230,e374a9d0-706d-4bf3-a,korean,function,1,0.25
k00230,e374a9d0-706d-4bf3-a,korean,theory,0,0.0
k00230,e374a9d0-706d-4bf3-a,korean,story,1,0.25
k00231,cdb23f80-6a13-4777-8,korean,genre,1,0.1666666666666666
k00231,cdb23f80-6a13-4777-8,korean,mood,1,0.5
k00231,cdb23f80-6a13-4777-8,korean,instrumentation,0,0.0
k00231,cdb23f80-6a13-4777-8,korean,timbre,0,0.0
k00231,cdb23f80-6a13-4777-8,korean,function,1,0.1666666666666666
k00231,cdb23f80-6a13-4777-8,korean,theory,0,0.0
k00231,cdb23f80-6a13-4777-8,korean,story,1,0.1666666666666666
k00232,63da007b-14c8-431d-a,korean,genre,1,0.1428571428571428
k00232,63da007b-14c8-431d-a,korean,mood,1,0.1428571428571428
k00232,63da007b-14c8-431d-a,korean,instrumentation,0,0.0
k00232,63da007b-14c8-431d-a,korean,timbre,0,0.0
k00232,63da007b-14c8-431d-a,korean,function,1,0.1428571428571428
k00232,63da007b-14c8-431d-a,korean,theory,0,0.0
k00232,63da007b-14c8-431d-a,korean,story,1,0.5714285714285714
k00233,7279ca60-c53e-4913-a,korean,genre,0,0.0
k00233,7279ca60-c53e-4913-a,korean,mood,1,0.25
k00233,7279ca60-c53e-4913-a,korean,instrumentation,0,0.0
k00233,7279ca60-c53e-4913-a,korean,timbre,1,0.25
k00233,7279ca60-c53e-4913-a,korean,function,0,0.0
k00233,7279ca60-c53e-4913-a,korean,theory,0,0.0
k00233,7279ca60-c53e-4913-a,korean,story,1,0.5
k00234,4e733c89-a6a1-4094-8,korean,genre,0,0.0
k00234,4e733c89-a6a1-4094-8,korean,mood,1,0.5
k00234,4e733c89-a6a1-4094-8,korean,instrumentation,0,0.0
k00234,4e733c89-a6a1-4094-8,korean,timbre,0,0.0
k00234,4e733c89-a6a1-4094-8,korean,function,1,0.5
k00234,4e733c89-a6a1-4094-8,korean,theory,0,0.0
k00234,4e733c89-a6a1-4094-8,korean,story,0,0.0
k00235,4edf7524-0d23-48f2-9,korean,genre,0,0.0
k00235,4edf7524-0d23-48f2-9,korean,mood,1,0.25
k00235,4edf7524-0d23-48f2-9,korean,instrumentation,0,0.0
k00235,4edf7524-0d23-48f2-9,korean,timbre,0,0.0
k00235,4edf7524-0d23-48f2-9,korean,function,1,0.25
k00235,4edf7524-0d23-48f2-9,korean,theory,0,0.0
k00235,4edf7524-0d23-48f2-9,korean,story,1,0.5
k00236,0a1282d5-b306-49f4-b,korean,genre,0,0.0
k00236,0a1282d5-b306-49f4-b,korean,mood,1,0.25
k00236,0a1282d5-b306-49f4-b,korean,instrumentation,0,0.0
